prof_id,week_day,hour,semester,academic_year,module,degree,room,degree_year
54,Tue,9,1,2023/2024,Fondamenti di analisi e verifica del software,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],2
54,Wed,10,1,2023/2024,Fondamenti di analisi e verifica del software,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],2
54,Wed,11,1,2023/2024,Fondamenti di analisi e verifica del software,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],2
54,Wed,14,1,2023/2024,Fondamenti dell'informatica,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula B [Borgo Roma - Ca' Vignal 1],3
54,Wed,15,1,2023/2024,Fondamenti dell'informatica,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula B [Borgo Roma - Ca' Vignal 1],3
115,Thu,10,1,2023/2024,Fondamenti di linguaggi di programmazione e specifica Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
115,Thu,11,1,2023/2024,Fondamenti di linguaggi di programmazione e specifica Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
115,Thu,12,1,2023/2024,Fondamenti di linguaggi di programmazione e specifica Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
115,Tue,10,1,2023/2024,Fondamenti di linguaggi di programmazione e specifica Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
115,Tue,11,1,2023/2024,Fondamenti di linguaggi di programmazione e specifica Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
115,Tue,12,1,2023/2024,Fondamenti di linguaggi di programmazione e specifica Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
20,Mon,10,1,2023/2024,Digital transformation and IT change,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
20,Mon,11,1,2023/2024,Digital transformation and IT change,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
20,Thu,15,1,2023/2024,Digital transformation and IT change,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
20,Thu,16,1,2023/2024,Digital transformation and IT change,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],"[1,2]"
16,Fri,12,1,2023/2024,Tecnologie molecolari applicate ai vegetali teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
16,Fri,13,1,2023/2024,Tecnologie molecolari applicate ai vegetali teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
16,Mon,8,1,2023/2024,Tecnologie molecolari applicate ai vegetali laboratorio,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],2
16,Mon,9,1,2023/2024,Tecnologie molecolari applicate ai vegetali laboratorio,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],2
16,Mon,10,1,2023/2024,Tecnologie molecolari applicate ai vegetali laboratorio,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],2
16,Mon,11,1,2023/2024,Tecnologie molecolari applicate ai vegetali laboratorio,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Laboratorio di Biotecnologie genetiche [Borgo Roma - Ca' Vignal 3],2
16,Wed,13,1,2023/2024,Tecnologie molecolari applicate ai vegetali teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula T.05 [Borgo Roma - Ca' Vignal 3],2
16,Wed,14,1,2023/2024,Tecnologie molecolari applicate ai vegetali teoria,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula T.05 [Borgo Roma - Ca' Vignal 3],2
37,Mon,8,1,2023/2024,Clinical molecular biology,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
37,Mon,9,1,2023/2024,Clinical molecular biology,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
37,Tue,8,1,2023/2024,Clinical molecular biology,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
37,Tue,9,1,2023/2024,Clinical molecular biology,Laurea magistrale in Molecular and medical biotechnology [698] Corsi di laurea magistrale - UNICO,Aula T.02 [Borgo Roma - Ca' Vignal 3],1
69,Fri,9,1,2023/2024,Difesa e sostenibilità dei sistemi produttivi alimentari LABORATORIO DI DIFESA E SOSTENIBILITÀ DEI SISTEMI PRODUTTIVI ALIMENTARI Laboratorio 2,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3],1
69,Fri,10,1,2023/2024,Difesa e sostenibilità dei sistemi produttivi alimentari LABORATORIO DI DIFESA E SOSTENIBILITÀ DEI SISTEMI PRODUTTIVI ALIMENTARI Laboratorio 2,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3],1
69,Fri,11,1,2023/2024,Difesa e sostenibilità dei sistemi produttivi alimentari LABORATORIO DI DIFESA E SOSTENIBILITÀ DEI SISTEMI PRODUTTIVI ALIMENTARI Laboratorio 2,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3],1
69,Fri,12,1,2023/2024,Difesa e sostenibilità dei sistemi produttivi alimentari LABORATORIO DI DIFESA E SOSTENIBILITÀ DEI SISTEMI PRODUTTIVI ALIMENTARI Laboratorio 2,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Biologia [Borgo Roma - Ca' Vignal 3],1
69,Mon,9,1,2023/2024,Difesa e sostenibilità dei sistemi produttivi alimentari DIFESA E SOSTENIBILITÀ DEI SISTEMI PRODUTTIVI ALIMENTARI (TEORIA) Teoria 1,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],1
69,Mon,10,1,2023/2024,Difesa e sostenibilità dei sistemi produttivi alimentari DIFESA E SOSTENIBILITÀ DEI SISTEMI PRODUTTIVI ALIMENTARI (TEORIA) Teoria 1,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],1
69,Thu,8,1,2023/2024,Difesa e sostenibilità dei sistemi produttivi alimentari DIFESA E SOSTENIBILITÀ DEI SISTEMI PRODUTTIVI ALIMENTARI (TEORIA) Teoria 1,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],1
69,Thu,9,1,2023/2024,Difesa e sostenibilità dei sistemi produttivi alimentari DIFESA E SOSTENIBILITÀ DEI SISTEMI PRODUTTIVI ALIMENTARI (TEORIA) Teoria 1,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],1
50,Fri,8,1,2023/2024,Sviluppo di sistemi software orientato ai dati BASI DI DATI PER BIOINFORMATICA,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],3
50,Fri,9,1,2023/2024,Sviluppo di sistemi software orientato ai dati BASI DI DATI PER BIOINFORMATICA,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],3
50,Fri,11,1,2023/2024,Sistemi informativi aziendali,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
50,Fri,12,1,2023/2024,Sistemi informativi aziendali,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
50,Thu,8,1,2023/2024,Sistemi informativi aziendali,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
50,Thu,9,1,2023/2024,Sistemi informativi aziendali,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula I [Borgo Roma - Ca' Vignal 2],1
50,Wed,8,1,2023/2024,Sviluppo di sistemi software orientato ai dati BASI DI DATI PER BIOINFORMATICA,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],3
50,Wed,9,1,2023/2024,Sviluppo di sistemi software orientato ai dati BASI DI DATI PER BIOINFORMATICA,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],3
50,Wed,10,1,2023/2024,Sviluppo di sistemi software orientato ai dati BASI DI DATI PER BIOINFORMATICA,Laurea in Bioinformatica [419] Corsi di laurea - UNICO,Aula T.03 [Borgo Roma - Ca' Vignal 3],3
36,Mon,9,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Mon,10,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Mon,11,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Mon,9,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Mon,10,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Mon,11,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Thu,13,1,2023/2024,Mathematical modelling in the applied sciences (seminar course),Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],"[1,2]"
36,Thu,14,1,2023/2024,Mathematical modelling in the applied sciences (seminar course),Laurea magistrale in Mathematics [389] Corsi di laurea magistrale - APPLIED MATHEMATICS,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],"[1,2]"
36,Tue,8,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Tue,9,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Tue,10,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Wed,10,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Wed,11,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Wed,12,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - MODELLISTICO-COMPUTAZIONALE,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Tue,8,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Tue,9,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Tue,10,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Wed,10,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Wed,11,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
36,Wed,12,1,2023/2024,Analisi matematica II,Laurea in Matematica Applicata [418] Corsi di laurea - ECONOMICO-FINANZIARIO,Aula F [Borgo Roma - Ca' Vignal 1],2
38,Wed,9,1,2023/2024,Ethics and law of data protection LAW Parte 2,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula H [Borgo Roma - Ca' Vignal 2],2
38,Wed,10,1,2023/2024,Ethics and law of data protection LAW Parte 2,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula H [Borgo Roma - Ca' Vignal 2],2
72,Mon,13,1,2023/2024,Fondamenti di sicurezza e privacy Laboratorio,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
72,Mon,14,1,2023/2024,Fondamenti di sicurezza e privacy Laboratorio,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
72,Wed,14,1,2023/2024,Fondamenti di sicurezza e privacy Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
72,Wed,15,1,2023/2024,Fondamenti di sicurezza e privacy Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
72,Wed,16,1,2023/2024,Fondamenti di sicurezza e privacy Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula T.03 [Borgo Roma - Ca' Vignal 3],2
24,Fri,14,1,2023/2024,Biotecnologie delle specie da frutto,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
24,Fri,15,1,2023/2024,Biotecnologie delle specie da frutto,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
24,Mon,15,1,2023/2024,Biotecnologie delle specie da frutto,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
24,Mon,16,1,2023/2024,Biotecnologie delle specie da frutto,Laurea magistrale in Biotecnologie agro-alimentari [388] Corsi di laurea magistrale - UNICO,Aula 1.01 [Borgo Roma - Ca' Vignal 3],2
58,Wed,15,1,2023/2024,Ethics and law of data protection ETHICS,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],2
58,Wed,16,1,2023/2024,Ethics and law of data protection ETHICS,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],2
58,Wed,17,1,2023/2024,Ethics and law of data protection ETHICS,Laurea magistrale in Data Science [955] Corsi di laurea magistrale - UNICO,Aula L [Borgo Roma - Ca' Vignal 2],2
3,Mon,14,1,2023/2024,Molecular biology,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
3,Mon,15,1,2023/2024,Molecular biology,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
3,Tue,14,1,2023/2024,Molecular biology,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
3,Tue,15,1,2023/2024,Molecular biology,Laurea magistrale in Medical bioinformatics [769] Corsi di laurea magistrale - UNICO,Aula T.06 [Borgo Roma - Ca' Vignal 3],1
1,Fri,10,1,2023/2024,Chimica generale ed inorganica Teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Fri,11,1,2023/2024,Chimica generale ed inorganica Teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Fri,12,1,2023/2024,Chimica generale ed inorganica Teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Mon,11,1,2023/2024,Chimica inorganica e organica,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - SEGNALI E DATI,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Mon,12,1,2023/2024,Chimica inorganica e organica,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - SEGNALI E DATI,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Mon,11,1,2023/2024,Chimica inorganica e organica,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - DISPOSITIVI E ROBOT,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Mon,12,1,2023/2024,Chimica inorganica e organica,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - DISPOSITIVI E ROBOT,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Tue,10,1,2023/2024,Chimica generale ed inorganica Teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Tue,11,1,2023/2024,Chimica generale ed inorganica Teoria,Laurea in Biotecnologie [385] Corsi di laurea - UNICO,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Wed,12,1,2023/2024,Chimica inorganica e organica,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - SEGNALI E DATI,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Wed,13,1,2023/2024,Chimica inorganica e organica,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - SEGNALI E DATI,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Wed,12,1,2023/2024,Chimica inorganica e organica,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - DISPOSITIVI E ROBOT,Aula magna [Borgo Roma - Ca' Vignal 3],1
1,Wed,13,1,2023/2024,Chimica inorganica e organica,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - DISPOSITIVI E ROBOT,Aula magna [Borgo Roma - Ca' Vignal 3],1
78,Mon,8,1,2023/2024,Sistemi operativi Teoria,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - SEGNALI E DATI,Aula D [Borgo Roma - Ca' Vignal 1],3
78,Mon,9,1,2023/2024,Sistemi operativi Teoria,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - SEGNALI E DATI,Aula D [Borgo Roma - Ca' Vignal 1],3
78,Mon,10,1,2023/2024,Sistemi operativi Teoria,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - SEGNALI E DATI,Aula D [Borgo Roma - Ca' Vignal 1],3
78,Mon,8,1,2023/2024,Sistemi operativi Teoria,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - DISPOSITIVI E ROBOT,Aula D [Borgo Roma - Ca' Vignal 1],3
78,Mon,9,1,2023/2024,Sistemi operativi Teoria,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - DISPOSITIVI E ROBOT,Aula D [Borgo Roma - Ca' Vignal 1],3
78,Mon,10,1,2023/2024,Sistemi operativi Teoria,Laurea interateneo in Ingegneria dei Sistemi Medicali per la persona [1001] Corsi di laurea - DISPOSITIVI E ROBOT,Aula D [Borgo Roma - Ca' Vignal 1],3
35,Thu,10,1,2023/2024,Programmazione I Matricole pari Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],1
35,Thu,11,1,2023/2024,Programmazione I Matricole pari Laboratorio,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Delta [Borgo Roma - Ca' Vignal 3 - Piramide],1
35,Wed,8,1,2023/2024,Programmazione I Matricole pari Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
35,Wed,9,1,2023/2024,Programmazione I Matricole pari Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
35,Wed,10,1,2023/2024,Programmazione I Matricole pari Teoria,Laurea in Informatica [420] Corsi di laurea - UNICO,Aula Gino Tessari [Borgo Roma - Ca' Vignal 2],1
11,Thu,11,1,2023/2024,Estrazione e integrazione di conoscenza dei dati Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula C [Borgo Roma - Ca' Vignal 1],2
11,Thu,12,1,2023/2024,Estrazione e integrazione di conoscenza dei dati Laboratorio,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula C [Borgo Roma - Ca' Vignal 1],2
11,Tue,11,1,2023/2024,Estrazione e integrazione di conoscenza dei dati Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula C [Borgo Roma - Ca' Vignal 1],2
11,Tue,12,1,2023/2024,Estrazione e integrazione di conoscenza dei dati Teoria,Laurea magistrale in Ingegneria e scienze informatiche [417] Corsi di laurea magistrale - Classe LM-32,Aula C [Borgo Roma - Ca' Vignal 1],2
87,Thu,14,1,2023/2024,Microbiologia degli alimenti LABORATORIO DI MICROBIOLOGIA DEGLI ALIMENTI,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Microbiologia [Borgo Roma - Ca' Vignal 3],2
87,Thu,15,1,2023/2024,Microbiologia degli alimenti LABORATORIO DI MICROBIOLOGIA DEGLI ALIMENTI,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Microbiologia [Borgo Roma - Ca' Vignal 3],2
87,Thu,16,1,2023/2024,Microbiologia degli alimenti LABORATORIO DI MICROBIOLOGIA DEGLI ALIMENTI,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Microbiologia [Borgo Roma - Ca' Vignal 3],2
87,Thu,17,1,2023/2024,Microbiologia degli alimenti LABORATORIO DI MICROBIOLOGIA DEGLI ALIMENTI,Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Microbiologia [Borgo Roma - Ca' Vignal 3],2
87,Tue,9,1,2023/2024,Microbiologia degli alimenti MICROBIOLOGIA DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
87,Tue,10,1,2023/2024,Microbiologia degli alimenti MICROBIOLOGIA DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
87,Wed,11,1,2023/2024,Microbiologia degli alimenti MICROBIOLOGIA DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
87,Wed,12,1,2023/2024,Microbiologia degli alimenti MICROBIOLOGIA DEGLI ALIMENTI (TEORIA),Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Auletta Atrio CV1 [Borgo Roma - Ca' Vignal 1],2
87,Wed,15,1,2023/2024,"Introduzione alla microbiologia, metodologie analitiche e sicurezza LABORATORIO DI METODOLOGIE DI MICROBIOLOGIA",Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Microbiologia [Borgo Roma - Ca' Vignal 3],1
87,Wed,16,1,2023/2024,"Introduzione alla microbiologia, metodologie analitiche e sicurezza LABORATORIO DI METODOLOGIE DI MICROBIOLOGIA",Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Microbiologia [Borgo Roma - Ca' Vignal 3],1
87,Wed,17,1,2023/2024,"Introduzione alla microbiologia, metodologie analitiche e sicurezza LABORATORIO DI METODOLOGIE DI MICROBIOLOGIA",Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Microbiologia [Borgo Roma - Ca' Vignal 3],1
87,Wed,18,1,2023/2024,"Introduzione alla microbiologia, metodologie analitiche e sicurezza LABORATORIO DI METODOLOGIE DI MICROBIOLOGIA",Laurea in Innovazione e sostenibilita' nella produzione industriale di alimenti [1049] Corsi di laurea - UNICO,Laboratorio di Microbiologia [Borgo Roma - Ca' Vignal 3],1
21,Fri,10,1,2023/2024,Process monitoring Teoria,Laurea magistrale in Computer Engineering for Robotics and Smart Industry [954] Corsi di laurea magistrale - UNICO,Aula M [Borgo Roma - Ca' Vignal 2],1
